route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
1,000001,88____:A71::8821402:8400526:3:650:20181208,Roosendaal (NL),10555,,1,,1
1,000002,88____:A71::8821402:8400526:3:718:20181118,Roosendaal (NL),10555,,2,,1
1,000003,88____:A71::8821402:8400526:3:745:20181208,Roosendaal (NL),10556,,3,,1
1,000004,88____:A71::8821402:8400526:3:852:20181208,Roosendaal (NL),10557,,4,,1
1,000005,88____:A71::8821402:8400526:3:853:20181111,Roosendaal (NL),10557,,5,,1
1,000003,88____:A71::8821402:8400526:3:945:20181208,Roosendaal (NL),10558,,6,,1
1,000003,88____:A71::8821402:8400526:3:1045:20181208,Roosendaal (NL),10559,,7,,1
1,000003,88____:A71::8821402:8400526:3:1147:20181208,Roosendaal (NL),10560,,8,,1
1,000003,88____:A71::8821402:8400526:3:1245:20181208,Roosendaal (NL),10561,,9,,1
1,000004,88____:A71::8821402:8400526:3:1348:20181208,Roosendaal (NL),10562,,10,,1
1,000005,88____:A71::8821402:8400526:3:1353:20181111,Roosendaal (NL),10562,,11,,1
1,000003,88____:A71::8821402:8400526:3:1445:20181208,Roosendaal (NL),10563,,12,,1
1,000003,88____:A71::8821402:8400526:3:1545:20181208,Roosendaal (NL),10564,,13,,1
1,000003,88____:A71::8821402:8400526:3:1645:20181208,Roosendaal (NL),10565,,14,,1
1,000004,88____:A71::8821402:8400526:3:1750:20181208,Roosendaal (NL),10566,,15,,1
1,000005,88____:A71::8821402:8400526:3:1753:20181111,Roosendaal (NL),10566,,16,,1
1,000003,88____:A71::8821402:8400526:3:1845:20181208,Roosendaal (NL),10567,,17,,1
1,000003,88____:A71::8821402:8400526:3:1945:20181208,Roosendaal (NL),10568,,18,,1
1,000003,88____:A71::8821402:8400526:3:2045:20181208,Roosendaal (NL),10569,,19,,1
1,000003,88____:A71::8821402:8400526:3:2145:20181208,Roosendaal (NL),10570,,20,,1
1,000003,88____:A71::8821402:8400526:3:2245:20181208,Roosendaal (NL),10571,,21,,1
1,000003,84____:A71::8400526:8829009:2:727:20181208,Essen,10578,,22,,1
1,000003,88____:A71::8829009:8821402:2:730:20181208,Essen,10578,,22,,1
1,000003,84____:A71::8400526:8829009:2:827:20181208,Essen,10579,,23,,1
1,000003,88____:A71::8829009:8821402:2:830:20181208,Essen,10579,,23,,1
1,000003,84____:A71::8400526:8829009:2:927:20181208,Essen,10580,,24,,1
1,000003,88____:A71::8829009:8821402:2:930:20181208,Essen,10580,,24,,1
1,000003,84____:A71::8400526:8829009:2:1027:20181208,Essen,10581,,25,,1
1,000003,88____:A71::8829009:8821402:2:1030:20181208,Essen,10581,,25,,1
1,000003,84____:A71::8400526:8829009:2:1128:20181208,Essen,10582,,26,,1
1,000003,88____:A71::8829009:8821402:2:1131:20181208,Essen,10582,,26,,1
1,000003,84____:A71::8400526:8829009:2:1227:20181208,Essen,10583,,27,,1
1,000003,88____:A71::8829009:8821402:2:1230:20181208,Essen,10583,,27,,1
1,000003,84____:A71::8400526:8829009:2:1327:20181208,Essen,10584,,28,,1
1,000003,88____:A71::8829009:8821402:2:1330:20181208,Essen,10584,,28,,1
1,000003,84____:A71::8400526:8829009:2:1427:20181208,Essen,10585,,29,,1
1,000003,88____:A71::8829009:8821402:2:1430:20181208,Essen,10585,,29,,1
1,000003,84____:A71::8400526:8829009:2:1527:20181208,Essen,10586,,30,,1
1,000003,88____:A71::8829009:8821402:2:1530:20181208,Essen,10586,,30,,1
1,000003,84____:A71::8400526:8829009:2:1627:20181208,Essen,10587,,31,,1
1,000003,88____:A71::8829009:8821402:2:1630:20181208,Essen,10587,,31,,1
1,000003,84____:A71::8400526:8829009:2:1727:20181208,Essen,10588,,32,,1
1,000003,88____:A71::8829009:8821402:2:1730:20181208,Essen,10588,,32,,1
1,000003,84____:A71::8400526:8829009:2:1827:20181208,Essen,10589,,33,,1
1,000003,88____:A71::8829009:8821402:2:1830:20181208,Essen,10589,,33,,1
1,000003,84____:A71::8400526:8829009:2:1927:20181208,Essen,10590,,34,,1
1,000003,88____:A71::8829009:8821402:2:1930:20181208,Essen,10590,,34,,1
1,000003,84____:A71::8400526:8829009:2:2027:20181208,Essen,10591,,35,,1
1,000003,88____:A71::8829009:8821402:2:2030:20181208,Essen,10591,,35,,1
1,000003,84____:A71::8400526:8829009:2:2127:20181208,Essen,10592,,36,,1
1,000003,88____:A71::8829009:8821402:2:2130:20181208,Essen,10592,,36,,1
1,000003,84____:A71::8400526:8829009:2:2227:20181208,Essen,10593,,37,,1
1,000003,88____:A71::8829009:8821402:2:2230:20181208,Essen,10593,,37,,1
2,000006,88____:007::8841673:8200136:20:734:20181207,Luxembourg (LU),106,,38,,1
2,000006,82____:007::8200136:8200100:10:843:20181207,Luxembourg (LU),106,,38,,1
2,000007,88____:007::8841673:8200136:20:734:20181208,Luxembourg (LU),106,,39,,1
2,000007,82____:007::8200136:8200100:10:843:20181208,Luxembourg (LU),106,,39,,1
3,000008,88____:007::8841673:8200136:20:734:20181102,Troisvierges (LU),106,,40,,1
3,000009,88____:007::8841673:8841004:6:559:20181104,Troisvierges (LU),106,,41,,1
3,000009,88____:007::8841004:8200136:15:734:20181104,Troisvierges (LU),106,,41,,1
3,000020,88____:007::8841004:8200136:15:734:20181118,Troisvierges (LU),106,,42,,1
1,000011,88____:A71::8821402:8400526:3:713:20181207,Roosendaal (NL),10655,,43,,1
1,000011,88____:A71::8821402:8400526:3:813:20181207,Roosendaal (NL),10656,,44,,1
1,000011,88____:A71::8821402:8400526:3:913:20181207,Roosendaal (NL),10657,,45,,1
1,000011,88____:A71::8821402:8400526:3:1012:20181207,Roosendaal (NL),10658,,46,,1
1,000011,88____:A71::8821402:8400526:3:1113:20181207,Roosendaal (NL),10659,,47,,1
1,000011,88____:A71::8821402:8400526:3:1213:20181207,Roosendaal (NL),10660,,48,,1
1,000011,88____:A71::8821402:8400526:3:1313:20181207,Roosendaal (NL),10661,,49,,1
1,000011,88____:A71::8821402:8400526:3:1413:20181207,Roosendaal (NL),10662,,50,,1
1,000011,88____:A71::8821402:8400526:3:1513:20181207,Roosendaal (NL),10663,,51,,1
1,000011,88____:A71::8821402:8400526:3:1613:20181207,Roosendaal (NL),10664,,52,,1
1,000011,88____:A71::8821402:8400526:3:1713:20181207,Roosendaal (NL),10665,,53,,1
1,000011,88____:A71::8821402:8400526:3:1813:20181207,Roosendaal (NL),10666,,54,,1
1,000011,88____:A71::8821402:8400526:3:1913:20181207,Roosendaal (NL),10667,,55,,1
1,000011,88____:A71::8821402:8400526:3:2013:20181207,Roosendaal (NL),10668,,56,,1
1,000011,88____:A71::8821402:8400526:3:2113:20181207,Roosendaal (NL),10669,,57,,1
1,000011,88____:A71::8821402:8400526:3:2212:20181207,Roosendaal (NL),10670,,58,,1
1,000011,84____:A71::8400526:8829009:2:656:20181207,Essen,10678,,59,,1
1,000011,88____:A71::8829009:8821402:2:659:20181207,Essen,10678,,59,,1
1,000011,84____:A71::8400526:8829009:2:756:20181207,Essen,10679,,60,,1
1,000011,88____:A71::8829009:8821402:2:759:20181207,Essen,10679,,60,,1
1,000011,84____:A71::8400526:8829009:2:856:20181207,Essen,10680,,61,,1
1,000011,88____:A71::8829009:8821402:2:859:20181207,Essen,10680,,61,,1
1,000011,84____:A71::8400526:8829009:2:956:20181207,Essen,10681,,62,,1
1,000011,88____:A71::8829009:8821402:2:959:20181207,Essen,10681,,62,,1
1,000011,84____:A71::8400526:8829009:2:1056:20181207,Essen,10682,,63,,1
1,000011,88____:A71::8829009:8821402:2:1059:20181207,Essen,10682,,63,,1
1,000011,84____:A71::8400526:8829009:2:1156:20181207,Essen,10683,,64,,1
1,000011,88____:A71::8829009:8821402:2:1159:20181207,Essen,10683,,64,,1
1,000011,84____:A71::8400526:8829009:2:1256:20181207,Essen,10684,,65,,1
1,000011,88____:A71::8829009:8821402:2:1259:20181207,Essen,10684,,65,,1
1,000011,84____:A71::8400526:8829009:2:1356:20181207,Essen,10685,,66,,1
1,000011,88____:A71::8829009:8821402:2:1359:20181207,Essen,10685,,66,,1
1,000011,84____:A71::8400526:8829009:2:1456:20181207,Essen,10686,,67,,1
1,000011,88____:A71::8829009:8821402:2:1459:20181207,Essen,10686,,67,,1
1,000011,84____:A71::8400526:8829009:2:1556:20181207,Essen,10687,,68,,1
1,000011,88____:A71::8829009:8821402:2:1559:20181207,Essen,10687,,68,,1
1,000011,84____:A71::8400526:8829009:2:1656:20181207,Essen,10688,,69,,1
1,000011,88____:A71::8829009:8821402:2:1659:20181207,Essen,10688,,69,,1
1,000011,84____:A71::8400526:8829009:2:1756:20181207,Essen,10689,,70,,1
1,000011,88____:A71::8829009:8821402:2:1759:20181207,Essen,10689,,70,,1
1,000011,84____:A71::8400526:8829009:2:1856:20181207,Essen,10690,,71,,1
1,000011,88____:A71::8829009:8821402:2:1859:20181207,Essen,10690,,71,,1
1,000011,84____:A71::8400526:8829009:2:1956:20181207,Essen,10691,,72,,1
1,000011,88____:A71::8829009:8821402:2:1959:20181207,Essen,10691,,72,,1
1,000011,84____:A71::8400526:8829009:2:2056:20181207,Essen,10692,,73,,1
1,000011,88____:A71::8829009:8821402:2:2059:20181207,Essen,10692,,73,,1
1,000011,84____:A71::8400526:8829009:2:2156:20181207,Essen,10693,,74,,1
1,000011,88____:A71::8829009:8821402:2:2159:20181207,Essen,10693,,74,,1
1,000011,84____:A71::8400526:8829009:2:2256:20181207,Essen,10694,,75,,1
1,000011,88____:A71::8829009:8821402:2:2259:20181207,Essen,10694,,75,,1
4,000011,88____:007::8845005:8841673:18:826:20181207,Liers,107,,76,,1
4,000012,88____:007::8845005:8841004:13:754:20181208,Liers,107,,77,,1
4,000020,88____:007::8845005:8841004:13:754:20181118,Liers,107,,78,,1
4,000012,88____:007::8841004:8841673:6:824:20181208,Liers,107,,77,,1
2,000007,88____:007::8841673:8200136:20:934:20181208,Luxembourg (LU),108,,79,,1
2,000007,82____:007::8200136:8200100:10:1043:20181208,Luxembourg (LU),108,,79,,1
2,000006,88____:007::8841673:8200136:20:934:20181207,Luxembourg (LU),108,,80,,1
2,000006,82____:007::8200136:8200100:10:1043:20181207,Luxembourg (LU),108,,80,,1
3,000009,88____:007::8841673:8841004:6:759:20181104,Troisvierges (LU),108,,81,,1
3,000009,88____:007::8841004:8200136:15:934:20181104,Troisvierges (LU),108,,81,,1
3,000020,88____:007::8841004:8200136:15:934:20181118,Troisvierges (LU),108,,82,,1
3,000008,88____:007::8841673:8200136:20:934:20181102,Troisvierges (LU),108,,83,,1
2,000007,82____:007::8200100:8200136:10:824:20181208,Liers,109,,84,,1
2,000007,82____:007::8200136:8849072:2:832:20181208,Liers,109,,84,,1
2,000022,82____:007::8200136:8849072:2:832:20181104,Liers,109,,85,,1
2,000020,82____:007::8200136:8849072:2:832:20181118,Liers,109,,86,,1
2,000007,88____:007::8849072:8841004:14:954:20181208,Liers,109,,84,,1
2,000022,88____:007::8849072:8841004:14:954:20181104,Liers,109,,85,,1
2,000020,88____:007::8849072:8841004:14:954:20181118,Liers,109,,86,,1
2,000007,88____:007::8841004:8841673:6:1024:20181208,Liers,109,,84,,1
2,000022,88____:007::8841004:8841673:6:1024:20181104,Liers,109,,85,,1
2,000006,82____:007::8200100:8849072:11:832:20181207,Liers,109,,87,,1
2,000006,88____:007::8849072:8841673:19:1024:20181207,Liers,109,,87,,1
2,000007,88____:007::8841673:8200136:20:1134:20181208,Luxembourg (LU),110,,88,,1
2,000007,82____:007::8200136:8200100:10:1243:20181208,Luxembourg (LU),110,,88,,1
2,000006,88____:007::8841673:8200136:20:1134:20181207,Luxembourg (LU),110,,89,,1
2,000006,82____:007::8200136:8200100:10:1243:20181207,Luxembourg (LU),110,,89,,1
3,000008,88____:007::8841673:8200136:20:1134:20181102,Troisvierges (LU),110,,90,,1
3,000009,88____:007::8841673:8841004:6:959:20181104,Troisvierges (LU),110,,91,,1
3,000009,88____:007::8841004:8200136:15:1134:20181104,Troisvierges (LU),110,,91,,1
3,000020,88____:007::8841004:8200136:15:1134:20181118,Troisvierges (LU),110,,92,,1
5,000005,88____:049::8811601:8872009:12:818:20181111,Charleroi-Sud,11000,,93,,1
6,000015,88____:049::8883006:8814308:5:605:20181118,Hal,11000,,94,,1
5,000005,88____:049::8811601:8872009:12:918:20181111,Charleroi-Sud,11001,,95,,1
6,000015,88____:049::8883006:8814308:5:705:20181118,Hal,11001,,96,,1
5,000005,88____:049::8811601:8872009:12:1018:20181111,Charleroi-Sud,11002,,97,,1
6,000015,88____:049::8883006:8814308:5:805:20181118,Hal,11002,,98,,1
7,000009,88____:049::8895208:8895455:5:635:20181104,Burst,11003,,99,,1
7,000008,88____:049::8895208:8895455:5:635:20181102,Burst,11003,,100,,1
5,000005,88____:049::8811601:8872009:12:1118:20181111,Charleroi-Sud,11003,,101,,1
6,000015,88____:049::8883006:8814308:5:905:20181118,Hal,11003,,102,,1
7,000009,88____:049::8895208:8895455:5:735:20181104,Burst,11004,,103,,1
7,000008,88____:049::8895208:8895455:5:735:20181102,Burst,11004,,104,,1
5,000005,88____:049::8811601:8872009:12:1218:20181111,Charleroi-Sud,11004,,105,,1
6,000015,88____:049::8883006:8814308:5:1005:20181118,Hal,11004,,106,,1
7,000009,88____:049::8895208:8895455:5:835:20181104,Burst,11005,,107,,1
7,000008,88____:049::8895208:8895455:5:835:20181102,Burst,11005,,108,,1
5,000005,88____:049::8811601:8872009:12:1318:20181111,Charleroi-Sud,11005,,109,,1
6,000015,88____:049::8883006:8814308:5:1105:20181118,Hal,11005,,110,,1
7,000009,88____:049::8895208:8895455:5:935:20181104,Burst,11006,,111,,1
7,000008,88____:049::8895208:8895455:5:935:20181102,Burst,11006,,112,,1
5,000005,88____:049::8811601:8872009:12:1418:20181111,Charleroi-Sud,11006,,113,,1
6,000015,88____:049::8883006:8814308:5:1205:20181118,Hal,11006,,114,,1
7,000009,88____:049::8895208:8895455:5:1035:20181104,Burst,11007,,115,,1
7,000008,88____:049::8895208:8895455:5:1035:20181102,Burst,11007,,116,,1
5,000005,88____:049::8811601:8872009:12:1518:20181111,Charleroi-Sud,11007,,117,,1
8,000016,88____:049::8844420:8844206:7:805:20181202,Pepinster,11007,,118,,1
6,000015,88____:049::8883006:8814308:5:1305:20181118,Hal,11007,,119,,1
7,000009,88____:049::8895208:8895455:5:1135:20181104,Burst,11008,,120,,1
7,000008,88____:049::8895208:8895455:5:1135:20181102,Burst,11008,,121,,1
5,000005,88____:049::8811601:8872009:12:1618:20181111,Charleroi-Sud,11008,,122,,1
8,000016,88____:049::8844420:8844206:7:905:20181202,Pepinster,11008,,123,,1
6,000015,88____:049::8883006:8814308:5:1405:20181118,Hal,11008,,124,,1
7,000009,88____:049::8895208:8895455:5:1235:20181104,Burst,11009,,125,,1
7,000008,88____:049::8895208:8895455:5:1235:20181102,Burst,11009,,126,,1
5,000005,88____:049::8811601:8872009:12:1718:20181111,Charleroi-Sud,11009,,127,,1
8,000016,88____:049::8844420:8844206:7:1005:20181202,Pepinster,11009,,128,,1
6,000015,88____:049::8883006:8814308:5:1505:20181118,Hal,11009,,129,,1
7,000009,88____:049::8895208:8895455:5:1335:20181104,Burst,11010,,130,,1
7,000008,88____:049::8895208:8895455:5:1335:20181102,Burst,11010,,131,,1
5,000005,88____:049::8811601:8872009:12:1818:20181111,Charleroi-Sud,11010,,132,,1
8,000016,88____:049::8844420:8844206:7:1105:20181202,Pepinster,11010,,133,,1
6,000015,88____:049::8883006:8814308:5:1605:20181118,Hal,11010,,134,,1
7,000009,88____:049::8895208:8895455:5:1435:20181104,Burst,11011,,135,,1
7,000008,88____:049::8895208:8895455:5:1435:20181102,Burst,11011,,136,,1
5,000005,88____:049::8811601:8872009:12:1918:20181111,Charleroi-Sud,11011,,137,,1
8,000016,88____:049::8844420:8844206:7:1205:20181202,Pepinster,11011,,138,,1
6,000015,88____:049::8883006:8814308:5:1705:20181118,Hal,11011,,139,,1
7,000009,88____:049::8895208:8895455:5:1535:20181104,Burst,11012,,140,,1
7,000008,88____:049::8895208:8895455:5:1535:20181102,Burst,11012,,141,,1
5,000005,88____:049::8811601:8872009:12:2018:20181111,Charleroi-Sud,11012,,142,,1
8,000016,88____:049::8844420:8844206:7:1305:20181202,Pepinster,11012,,143,,1
6,000015,88____:049::8883006:8814308:5:1805:20181118,Hal,11012,,144,,1
7,000009,88____:049::8895208:8895455:5:1635:20181104,Burst,11013,,145,,1
7,000008,88____:049::8895208:8895455:5:1635:20181102,Burst,11013,,146,,1
5,000005,88____:049::8811601:8872009:12:2118:20181111,Charleroi-Sud,11013,,147,,1
8,000016,88____:049::8844420:8844206:7:1405:20181202,Pepinster,11013,,148,,1
6,000015,88____:049::8883006:8814308:5:1905:20181118,Hal,11013,,149,,1
7,000009,88____:049::8895208:8895455:5:1735:20181104,Burst,11014,,150,,1
7,000008,88____:049::8895208:8895455:5:1735:20181102,Burst,11014,,151,,1
5,000005,88____:049::8811601:8872009:12:2218:20181111,Charleroi-Sud,11014,,152,,1
8,000016,88____:049::8844420:8844206:7:1505:20181202,Pepinster,11014,,153,,1
6,000015,88____:049::8883006:8814308:5:2005:20181118,Hal,11014,,154,,1
7,000009,88____:049::8895208:8895455:5:1835:20181104,Burst,11015,,155,,1
7,000008,88____:049::8895208:8895455:5:1835:20181102,Burst,11015,,156,,1
5,000005,88____:049::8811601:8872009:12:2318:20181111,Charleroi-Sud,11015,,157,,1
8,000016,88____:049::8844420:8844206:7:1605:20181202,Pepinster,11015,,158,,1
6,000015,88____:049::8883006:8814308:5:2105:20181118,Hal,11015,,159,,1
7,000009,88____:049::8895208:8895455:5:1935:20181104,Burst,11016,,160,,1
7,000008,88____:049::8895208:8895455:5:1935:20181102,Burst,11016,,161,,1
8,000016,88____:049::8844420:8844206:7:1705:20181202,Pepinster,11016,,162,,1
6,000015,88____:049::8883006:8814308:5:2205:20181118,Hal,11016,,163,,1
9,000017,88____:049::8891009:8892205:4:1827:20181125,Lichtervelde,11017,,164,,1
7,000009,88____:049::8895208:8895455:5:2035:20181104,Burst,11017,,165,,1
7,000008,88____:049::8895208:8895455:5:2035:20181102,Burst,11017,,166,,1
8,000016,88____:049::8844420:8844206:7:1805:20181202,Pepinster,11017,,167,,1
7,000009,88____:049::8895208:8895455:5:2135:20181104,Burst,11018,,168,,1
7,000008,88____:049::8895208:8895455:5:2135:20181102,Burst,11018,,169,,1
8,000016,88____:049::8844420:8844206:7:1905:20181202,Pepinster,11018,,170,,1
9,000017,88____:049::8891009:8892205:4:2027:20181125,Lichtervelde,11019,,171,,1
7,000009,88____:049::8895208:8895455:5:2235:20181104,Burst,11019,,172,,1
7,000008,88____:049::8895208:8895455:5:2235:20181102,Burst,11019,,173,,1
8,000016,88____:049::8844420:8844206:7:2005:20181202,Pepinster,11019,,174,,1
7,000008,88____:049::8895208:8895455:5:2331:20181102,Burst,11020,,175,,1
5,000005,88____:049::8872009:8811601:12:808:20181111,Ottignies,11020,,176,,1
8,000016,88____:049::8844420:8844206:7:2105:20181202,Pepinster,11020,,177,,1
6,000015,88____:049::8883006:8814308:5:2305:20181118,Hal,11020,,178,,1
5,000005,88____:049::8872009:8811601:12:908:20181111,Ottignies,11021,,179,,1
8,000016,88____:049::8844420:8844206:7:2205:20181202,Pepinster,11021,,180,,1
6,000015,88____:049::8814308:8883006:5:625:20181118,Braine-Le-Comte,11021,,181,,1
5,000005,88____:049::8872009:8811601:12:1008:20181111,Ottignies,11022,,182,,1
6,000015,88____:049::8814308:8883006:5:725:20181118,Braine-Le-Comte,11022,,183,,1
5,000005,88____:049::8872009:8811601:12:1108:20181111,Ottignies,11023,,184,,1
6,000015,88____:049::8814308:8883006:5:825:20181118,Braine-Le-Comte,11023,,185,,1
5,000005,88____:049::8872009:8811601:12:1208:20181111,Ottignies,11024,,186,,1
6,000015,88____:049::8814308:8883006:5:925:20181118,Braine-Le-Comte,11024,,187,,1
5,000005,88____:049::8872009:8811601:12:1308:20181111,Ottignies,11025,,188,,1
6,000015,88____:049::8814308:8883006:5:1025:20181118,Braine-Le-Comte,11025,,189,,1
5,000005,88____:049::8872009:8811601:12:1408:20181111,Ottignies,11026,,190,,1
6,000015,88____:049::8814308:8883006:5:1125:20181118,Braine-Le-Comte,11026,,191,,1
5,000005,88____:049::8872009:8811601:12:1508:20181111,Ottignies,11027,,192,,1
8,000016,88____:049::8844206:8844420:7:728:20181202,Spa-Geronstère,11027,,193,,1
6,000015,88____:049::8814308:8883006:5:1225:20181118,Braine-Le-Comte,11027,,194,,1
7,000008,88____:049::8895455:8895208:5:655:20181102,Zottegem,11028,,195,,1
5,000005,88____:049::8872009:8811601:12:1608:20181111,Ottignies,11028,,196,,1
8,000016,88____:049::8844206:8844420:7:828:20181202,Spa-Geronstère,11028,,197,,1
6,000015,88____:049::8814308:8883006:5:1325:20181118,Braine-Le-Comte,11028,,198,,1
7,000009,88____:049::8895455:8895208:5:754:20181104,Zottegem,11029,,199,,1
7,000008,88____:049::8895455:8895208:5:755:20181102,Zottegem,11029,,200,,1
5,000005,88____:049::8872009:8811601:12:1708:20181111,Ottignies,11029,,201,,1
8,000016,88____:049::8844206:8844420:7:928:20181202,Spa-Geronstère,11029,,202,,1
6,000015,88____:049::8814308:8883006:5:1425:20181118,Braine-Le-Comte,11029,,203,,1
7,000009,88____:049::8895455:8895208:5:854:20181104,Zottegem,11030,,204,,1
7,000008,88____:049::8895455:8895208:5:855:20181102,Zottegem,11030,,205,,1
5,000005,88____:049::8872009:8811601:12:1808:20181111,Ottignies,11030,,206,,1
8,000016,88____:049::8844206:8844420:7:1028:20181202,Spa-Geronstère,11030,,207,,1
6,000015,88____:049::8814308:8883006:5:1525:20181118,Braine-Le-Comte,11030,,208,,1
7,000009,88____:049::8895455:8895208:5:954:20181104,Zottegem,11031,,209,,1
7,000008,88____:049::8895455:8895208:5:955:20181102,Zottegem,11031,,210,,1
5,000005,88____:049::8872009:8811601:12:1908:20181111,Ottignies,11031,,211,,1
8,000016,88____:049::8844206:8844420:7:1128:20181202,Spa-Geronstère,11031,,212,,1
6,000015,88____:049::8814308:8883006:5:1625:20181118,Braine-Le-Comte,11031,,213,,1
7,000009,88____:049::8895455:8895208:5:1054:20181104,Zottegem,11032,,214,,1
7,000008,88____:049::8895455:8895208:5:1055:20181102,Zottegem,11032,,215,,1
5,000005,88____:049::8872009:8811601:12:2008:20181111,Ottignies,11032,,216,,1
8,000016,88____:049::8844206:8844420:7:1228:20181202,Spa-Geronstère,11032,,217,,1
6,000015,88____:049::8814308:8883006:5:1725:20181118,Braine-Le-Comte,11032,,218,,1
7,000009,88____:049::8895455:8895208:5:1154:20181104,Zottegem,11033,,219,,1
7,000008,88____:049::8895455:8895208:5:1155:20181102,Zottegem,11033,,220,,1
5,000005,88____:049::8872009:8811601:12:2108:20181111,Ottignies,11033,,221,,1
8,000016,88____:049::8844206:8844420:7:1328:20181202,Spa-Geronstère,11033,,222,,1
6,000015,88____:049::8814308:8883006:5:1825:20181118,Braine-Le-Comte,11033,,223,,1
7,000009,88____:049::8895455:8895208:5:1254:20181104,Zottegem,11034,,224,,1
7,000008,88____:049::8895455:8895208:5:1255:20181102,Zottegem,11034,,225,,1
5,000005,88____:049::8872009:8811601:12:2208:20181111,Ottignies,11034,,226,,1
8,000016,88____:049::8844206:8844420:7:1428:20181202,Spa-Geronstère,11034,,227,,1
6,000015,88____:049::8814308:8883006:5:1925:20181118,Braine-Le-Comte,11034,,228,,1
7,000009,88____:049::8895455:8895208:5:1354:20181104,Zottegem,11035,,229,,1
7,000008,88____:049::8895455:8895208:5:1355:20181102,Zottegem,11035,,230,,1
5,000005,88____:049::8872009:8811601:12:2308:20181111,Ottignies,11035,,231,,1
8,000016,88____:049::8844206:8844420:7:1528:20181202,Spa-Geronstère,11035,,232,,1
6,000015,88____:049::8814308:8883006:5:2025:20181118,Braine-Le-Comte,11035,,233,,1
7,000009,88____:049::8895455:8895208:5:1454:20181104,Zottegem,11036,,234,,1
7,000008,88____:049::8895455:8895208:5:1455:20181102,Zottegem,11036,,235,,1
8,000016,88____:049::8844206:8844420:7:1628:20181202,Spa-Geronstère,11036,,236,,1
6,000015,88____:049::8814308:8883006:5:2125:20181118,Braine-Le-Comte,11036,,237,,1
9,000018,88____:049::8892205:8891009:4:1749:20181125,Bruges,11037,,238,,1
7,000009,88____:049::8895455:8895208:5:1554:20181104,Zottegem,11037,,239,,1
7,000008,88____:049::8895455:8895208:5:1555:20181102,Zottegem,11037,,240,,1
8,000016,88____:049::8844206:8844420:7:1728:20181202,Spa-Geronstère,11037,,241,,1
7,000009,88____:049::8895455:8895208:5:1654:20181104,Zottegem,11038,,242,,1
7,000008,88____:049::8895455:8895208:5:1655:20181102,Zottegem,11038,,243,,1
8,000016,88____:049::8844206:8844420:7:1828:20181202,Spa-Geronstère,11038,,244,,1
9,000018,88____:049::8892205:8891009:4:1949:20181125,Bruges,11039,,245,,1
7,000009,88____:049::8895455:8895208:5:1754:20181104,Zottegem,11039,,246,,1
7,000008,88____:049::8895455:8895208:5:1755:20181102,Zottegem,11039,,247,,1
8,000016,88____:049::8844206:8844420:7:1928:20181202,Spa-Geronstère,11039,,248,,1
7,000009,88____:049::8895455:8895208:5:1854:20181104,Zottegem,11040,,249,,1
7,000008,88____:049::8895455:8895208:5:1855:20181102,Zottegem,11040,,250,,1
8,000016,88____:049::8844206:8844420:7:2028:20181202,Spa-Geronstère,11040,,251,,1
6,000015,88____:049::8814308:8883006:5:2225:20181118,Braine-Le-Comte,11040,,252,,1
9,000018,88____:049::8892205:8891009:4:2149:20181125,Bruges,11041,,253,,1
7,000009,88____:049::8895455:8895208:5:1954:20181104,Zottegem,11041,,254,,1
7,000008,88____:049::8895455:8895208:5:1955:20181102,Zottegem,11041,,255,,1
8,000016,88____:049::8844206:8844420:7:2128:20181202,Spa-Geronstère,11041,,256,,1
7,000009,88____:049::8895455:8895208:5:2054:20181104,Zottegem,11042,,257,,1
7,000008,88____:049::8895455:8895208:5:2055:20181102,Zottegem,11042,,258,,1
8,000016,88____:049::8844206:8844420:7:2228:20181202,Spa-Geronstère,11042,,259,,1
6,000015,88____:049::8814308:8883006:5:2325:20181118,Braine-Le-Comte,11042,,260,,1
7,000009,88____:049::8895455:8895208:5:2154:20181104,Zottegem,11043,,261,,1
7,000008,88____:049::8895455:8895208:5:2155:20181102,Zottegem,11043,,262,,1
7,000009,88____:049::8895455:8895208:5:2254:20181104,Zottegem,11044,,263,,1
7,000008,88____:049::8895455:8895208:5:2255:20181102,Zottegem,11044,,264,,1
7,000009,88____:049::8895455:8895208:5:2354:20181104,Zottegem,11045,,265,,1
7,000008,88____:049::8895455:8895208:5:2355:20181102,Zottegem,11045,,266,,1
6,000019,88____:049::8814308:8883006:5:625:20181202,Braine-Le-Comte,11050,,267,,1
6,000019,88____:049::8814308:8883006:5:725:20181202,Braine-Le-Comte,11051,,268,,1
6,000019,88____:049::8814308:8883006:5:825:20181202,Braine-Le-Comte,11052,,269,,1
6,000019,88____:049::8814308:8883006:5:925:20181202,Braine-Le-Comte,11053,,270,,1
6,000019,88____:049::8814308:8883006:5:1025:20181202,Braine-Le-Comte,11054,,271,,1
6,000019,88____:049::8814308:8883006:5:1125:20181202,Braine-Le-Comte,11055,,272,,1
10,000020,88____:049::8811601:8811726:4:626:20181118,Wavre,11056,,273,,1
6,000019,88____:049::8814308:8883006:5:1225:20181202,Braine-Le-Comte,11056,,274,,1
10,000020,88____:049::8811601:8811726:4:726:20181118,Wavre,11057,,275,,1
6,000019,88____:049::8814308:8883006:5:1325:20181202,Braine-Le-Comte,11057,,276,,1
10,000020,88____:049::8811601:8811726:4:826:20181118,Wavre,11058,,277,,1
